Marka,Model,Rok produkcji,Cena,Przebieg,Rodzaj paliwa,Skrzynia biegów,Typ nadwozia,Pojemność skokowa,Moc,Liczba drzwi,Kolor
Seat,Altea,2009,15 500 PLN,219 177 km,Benzyna,Manualna,Minivan,1 390 cm3,125 KM,5,Czarny
Seat,Leon,2019,70 000 PLN,144 350 km,Benzyna,Automatyczna,Kombi,1 498 cm3,150 KM,5,Biały
Seat,Leon,2020,73 500 PLN,105 000 km,Benzyna,Manualna,Kombi,1 498 cm3,130 KM,5,Szary
Seat,Ibiza,2016,30 900 PLN,67 200 km,Benzyna,Manualna,Kompakt,999 cm3,75 KM,3,Biały
Seat,Leon,2007,14 600 PLN,129 100 km,Benzyna,Manualna,Auta miejskie,1 595 cm3,102 KM,5,Szary
Seat,Ateca,2020,89 000 PLN,53 000 km,Benzyna,Automatyczna,SUV,1 498 cm3,150 KM,5,Szary
Seat,Leon,2015,43 800 PLN,221 000 km,Diesel,Manualna,Auta miejskie,1 968 cm3,150 KM,5,Czarny
Seat,Altea,2008,14 900 PLN,167 600 km,Benzyna,Manualna,Minivan,1 390 cm3,85 KM,5,Czarny
Seat,Leon,2017,96 999,120 000 km,Benzyna,Automatyczna,Kombi,1 984 cm3,300 KM,5,Czerwony
Seat,Ateca,2019,93 997,95 622 km,Benzyna,Automatyczna,SUV,1 984 cm3,190 KM,5,Pomarańczowy
Seat,Leon,2013,51 000 PLN,90 123 km,Benzyna,Manualna,Auta małe,1 798 cm3,180 KM,5,Szary
Seat,Ateca,2024,139 433 PLN,1 km,Benzyna,Automatyczna,SUV,1 498 cm3,150 KM,5,Srebrny
Seat,Ibiza,2009,7 500 PLN,276 485 km,Benzyna+LPG,Manualna,Kompakt,1 390 cm3,86 KM,3,Czarny
Seat,Leon,2011,30 900 PLN,172 000 km,Benzyna,Manualna,Kompakt,1 798 cm3,160 KM,5,Biały
Seat,Altea,2007,10 000 PLN,240 667 km,Diesel,Manualna,Minivan,1 968 cm3,140 KM,5,Srebrny
Seat,Ibiza,2010,14 900 PLN,168 000 km,Benzyna,Manualna,Auta miejskie,1 198 cm3,70 KM,5,Czarny
Seat,Leon,2018,75 000 PLN,79 900 km,Benzyna,Automatyczna,Kombi,1 498 cm3,150 KM,5,Szary
Seat,Altea,2009,16 900 PLN,230 000 km,Benzyna,Manualna,Minivan,1 595 cm3,102 KM,5,Czarny
Seat,Leon,2006,12 900 PLN,270 000 km,Diesel,Manualna,Kompakt,1 968 cm3,140 KM,5,Czarny
Seat,Altea,2012,20 600 PLN,191 987 km,Benzyna,Manualna,Minivan,1 390 cm3,85 KM,5,Biały
Seat,Leon,2017,53 500 PLN,130 100 km,Benzyna,Manualna,Kombi,1 395 cm3,125 KM,5,Czarny
Seat,Leon,2019,49 999 PLN,94 175 km,Diesel,Manualna,Kompakt,1 598 cm3,115 KM,5,Szary
