Marka,Model,Rok produkcji,Cena,Przebieg,Rodzaj paliwa,Skrzynia biegów,Typ nadwozia,Pojemność skokowa,Moc,Liczba drzwi,Kolor
Land,Rover Range Rover Sport,2016,151 111 PLN,172 000 km,Diesel,Automatyczna,SUV,2 993 cm3,306 KM,5,Szary
Land,Rover Range Rover Sport,2017,137 800 PLN,136 000 km,Diesel,Automatyczna,SUV,2 993 cm3,306 KM,5,Granatowy
Land,Rover Range Rover Evoque,2016,71 000 PLN,175 690 km,Diesel,Automatyczna,SUV,1 999 cm3,150 KM,5,Szary
Land,Rover Discovery,2016,116 000 PLN,275 360 km,Diesel,Automatyczna,SUV,2 997 cm3,249 KM,5,Granatowy
Land,Rover Freelander,2011,42 900 PLN,163 600 km,Diesel,Automatyczna,SUV,2 179 cm3,149 KM,5,Inny kolor
Land,Rover Discovery Sport,2023,229 000 PLN,18 165 km,Diesel,Automatyczna,SUV,1 999 cm3,150 KM,5,Czarny
Land,Rover Discovery Sport,2017,82 000 PLN,136 000 km,Diesel,Automatyczna,SUV,1 999 cm3,180 KM,5,Biały
Land,Rover Discovery Sport,2017,82 000 PLN,136 000 km,Diesel,Automatyczna,SUV,1 999 cm3,180 KM,5,Biały
Land,Rover Discovery,2023,335 000 PLN,36 221 km,Diesel,Automatyczna,SUV,2 996 cm3,249 KM,5,Czarny
Land,Rover Range Rover,2007,43 000 PLN,300 000 km,Diesel,Automatyczna,SUV,3 630 cm3,272 KM,5,Czarny
Land,Rover Range Rover Velar,2019,169 990 PLN,66 000 km,Diesel,Automatyczna,SUV,1 999 cm3,241 KM,5,Czarny
Land,Rover Discovery,2016,132 000 PLN,205 000 km,Diesel,Automatyczna,SUV,2 993 cm3,255 KM,5,Czarny
Land,Rover Freelander,2007,37 500 PLN,167 000 km,Benzyna,Automatyczna,SUV,3 192 cm3,233 KM,5,Czarny
Land,Rover Discovery Sport,2019,67 900 PLN,115 020 km,Diesel,Manualna,SUV,1 999 cm3,150 KM,5,Szary
Land,Rover Range Rover,2009,60 000 PLN,239 720 km,Diesel,Automatyczna,SUV,3 630 cm3,272 KM,5,Czarny
Land,Rover Range Rover Evoque,2018,94 900 PLN,78 000 km,Diesel,Automatyczna,SUV,1 999 cm3,180 KM,5,Czarny
