Marka,Model,Rok produkcji,Cena,Przebieg,Rodzaj paliwa,Skrzynia biegów,Typ nadwozia,Pojemność skokowa,Moc,Liczba drzwi,Kolor
Volvo,XC 60,2014,68 900 PLN,140 000 km,Diesel,Automatyczna,SUV,2 400 cm3,215 KM,5,Brązowy
Volvo,XC 60,2016,67 900 PLN,166 000 km,Diesel,Manualna,SUV,1 969 cm3,150 KM,5,Biały
Volvo,XC 60,2017,89 000 PLN,27 982 km,Benzyna,Automatyczna,SUV,1 969 cm3,320 KM,5,Szary
Volvo,XC 40,2024,176 960 PLN,5 km,Benzyna,Automatyczna,SUV,1 969 cm3,163 KM,5,Czarny
Volvo,XC 60,2022,140 000 PLN,152 300 km,Hybryda,Automatyczna,SUV,1 969 cm3,197 KM,5,Czarny
Volvo,S60,2011,39 500 PLN,313 000 km,Diesel,Automatyczna,Sedan,2 400 cm3,215 KM,4,Złoty
Volvo,945,1993,16 000 PLN,618 250 km,Benzyna+LPG,Manualna,Kombi,1 986 cm3,111 KM,5,Zielony
Volvo,S60,2003,22 900 PLN,89 000 km,Benzyna,Manualna,Sedan,2 435 cm3,140 KM,4,Srebrny
Volvo,S60,2007,24 900 PLN,228 000 km,Diesel,Manualna,Sedan,2 401 cm3,163 KM,4,Inny kolor
Volvo,S40,2006,12 500 PLN,410 550 km,Benzyna+LPG,Manualna,Sedan,1 798 cm3,125 KM,4,Błękitny
Volvo,XC 60,2010,41 500 PLN,306 000 km,Diesel,Automatyczna,SUV,2 400 cm3,163 KM,5,Srebrny
Volvo,V60,2024,257 440 PLN,5 km,Hybryda Plug-in,Automatyczna,Kombi,1 969 cm3,253 KM,5,Szary
Volvo,XC 90,2008,67 900 PLN,82 200 km,Benzyna,Automatyczna,SUV,3 192 cm3,238 KM,5,Złoty
Volvo,V60,2011,30 600 PLN,275 000 km,Diesel,Automatyczna,Kombi,1 984 cm3,163 KM,5,Czarny
Volvo,XC 40,2020,93 900 PLN,97 000 km,Benzyna,Manualna,SUV,1 477 cm3,129 KM,5,Srebrny
Volvo,XC 60,2024,236 086 PLN,1 km,Benzyna,Automatyczna,SUV,1 969 cm3,250 KM,5,Szary
Volvo,V60,2020,60 000 PLN,213 000 km,Diesel,Manualna,Kombi,1 969 cm3,150 KM,5,Szary
Volvo,EX30,2024,191 800 PLN,7 km,Elektryczny,Automatyczna,Kompakt,,272 KM,5,Szary
Volvo,V60,2018,115 000 PLN,118 400 km,Benzyna,Automatyczna,Kombi,1 969 cm3,310 KM,5,Srebrny
Volvo,V60,2018,64 900 PLN,126 000 km,Benzyna,Manualna,Kombi,1 969 cm3,190 KM,5,Błękitny
Volvo,V60,2024,315 790 PLN,5 km,Hybryda Plug-in,Automatyczna,Kombi,1 969 cm3,310 KM,5,Czarny
Volvo,XC 60,2016,89 900 PLN,161 000 km,Benzyna,Automatyczna,SUV,1 969 cm3,245 KM,5,Inny kolor
Volvo,S60,2015,40 995 PLN,284 400 km,Diesel,Automatyczna,Sedan,1 969 cm3,181 KM,4,Granatowy
Volvo,XC 60,2021,151 400 PLN,56 000 km,Benzyna,Automatyczna,SUV,1 969 cm3,190 KM,5,Czarny
Volvo,XC 60,2015,78 900 PLN,165 000 km,Diesel,Automatyczna,SUV,1 969 cm3,190 KM,5,Czarny
Volvo,S90,2017,90 000 PLN,198 000 km,Diesel,Automatyczna,Sedan,1 969 cm3,190 KM,4,Czarny
Volvo,V40,2016,54 900 PLN,170 500 km,Diesel,Automatyczna,Kompakt,1 969 cm3,150 KM,5,Srebrny
Volvo,XC 60,2011,55 000 PLN,298 000 km,Diesel,Automatyczna,SUV,2 400 cm3,205 KM,5,Biały
Volvo,XC 90,2019,143 900 PLN,165 000 km,Diesel,Automatyczna,SUV,1 969 cm3,235 KM,5,Inny kolor
Volvo,V40,2015,57 500 PLN,100 000 km,Benzyna,Manualna,Kompakt,1 969 cm3,152 KM,5,Biały
Volvo,XC 40,2020,129 000 PLN,24 000 km,Benzyna,Automatyczna,SUV,1 969 cm3,190 KM,5,Czarny
Volvo,XC 60,2017,79 190 PLN,223 880 km,Diesel,Manualna,SUV,1 969 cm3,150 KM,5,Brązowy
Volvo,V40,2016,45 900 PLN,169 931 km,Diesel,Manualna,Kompakt,1 969 cm3,150 KM,5,Srebrny
Volvo,V40,2015,39 900 PLN,250 000 km,Diesel,Manualna,Kompakt,1 969 cm3,120 KM,5,Biały
Volvo,XC 60,2024,236 086 PLN,1 km,Benzyna,Automatyczna,SUV,1 969 cm3,250 KM,5,Beżowy
Volvo,S80,2008,24 900 PLN,288 000 km,Diesel,Manualna,Sedan,1 997 cm3,136 KM,4,Granatowy
Volvo,XC 90,2017,120 000 PLN,48 570 km,Benzyna,Automatyczna,SUV,1 969 cm3,250 KM,5,Biały
Volvo,XC 40,2024,174 215 PLN,1 km,Benzyna,Automatyczna,SUV,1 969 cm3,163 KM,5,Czarny
Volvo,XC 40,2023,169 999 PLN,6 700 km,Benzyna,Automatyczna,SUV,1 969 cm3,197 KM,5,Złoty
Volvo,V40,2012,49 900 PLN,120 000 km,Diesel,Automatyczna,Kompakt,1 984 cm3,150 KM,5,Biały
Volvo,S60,2021,122 000 PLN,66 000 km,Benzyna,Automatyczna,Sedan,1 969 cm3,250 KM,4,Czerwony
Volvo,S60,2017,59 900 PLN,145 000 km,Benzyna,Automatyczna,Sedan,1 969 cm3,245 KM,4,Szary
Volvo,S80,2014,52 900 PLN,200 000 km,Diesel,Automatyczna,Sedan,1 969 cm3,181 KM,4,Czarny
Volvo,XC 60,2024,274 900 PLN,5 km,Hybryda Plug-in,Automatyczna,SUV,1 969 cm3,253 KM,5,Czarny
