Marka,Model,Rok produkcji,Cena,Przebieg,Rodzaj paliwa,Skrzynia biegów,Typ nadwozia,Pojemność skokowa,Moc,Liczba drzwi,Kolor
Dacia,Duster,2017,41 200 PLN,88 000 km,Benzyna+LPG,Manualna,SUV,1 598 cm3,114 KM,5,Brązowy
Dacia,Duster,2019,55 900 PLN,46 500 km,Benzyna,Manualna,SUV,1 598 cm3,114 KM,5,Beżowy
Dacia,Sandero,2011,19 900 PLN,107 000 km,Benzyna,Manualna,Kompakt,1 598 cm3,84 KM,5,Inny kolor
Dacia,Duster,2022,75 000 PLN,58 000 km,Benzyna+LPG,Manualna,SUV,999 cm3,90 KM,5,Inny kolor
Dacia,Dokker,2019,43 900 PLN,127 000 km,Diesel,Manualna,Kombi,1 461 cm3,95 KM,5,Biały
Dacia,Jogger,2023,87 999 PLN,16 000 km,Benzyna,Manualna,Kombi,999 cm3,110 KM,5,Srebrny
Dacia,Dokker,2014,27 800 PLN,140 000 km,Benzyna,Manualna,Kombi,1 598 cm3,84 KM,5,Granatowy
Dacia,Sandero,2009,12 400 PLN,143 900 km,Benzyna,Manualna,Sedan,1 390 cm3,75 KM,5,Niebieski
Dacia,Sandero Stepway,2018,34 999 PLN,50 520 km,Benzyna,Manualna,SUV,898 cm3,90 KM,5,Biały
Dacia,Duster,2021,56 000 PLN,73 000 km,Benzyna+LPG,Manualna,SUV,999 cm3,90 KM,5,Czerwony
Dacia,Logan,2017,30 500 PLN,97 000 km,Benzyna,Automatyczna,Kombi,898 cm3,90 KM,5,Niebieski
Dacia,Lodgy,2018,38 200 PLN,105 000 km,Benzyna,Manualna,Minivan,1 598 cm3,102 KM,5,Biały
Dacia,Dokker Van,2019,33 825 PLN,227 900 km,Benzyna,Manualna,Minivan,1 598 cm3,102 KM,3,Biały
Dacia,Sandero,2009,9 500 PLN,212 000 km,Diesel,Manualna,Kompakt,1 461 cm3,86 KM,5,Szary
Dacia,Duster,2024,101 800 PLN,1 km,Benzyna,Manualna,SUV,1 199 cm3,130 KM,5,Beżowy
Dacia,Duster,2013,25 900 PLN,219 674 km,Diesel,Manualna,SUV,1 461 cm3,90 KM,5,Czarny
Dacia,Duster,2022,65 900 PLN,41 000 km,Benzyna+LPG,Manualna,SUV,999 cm3,100 KM,5,Bordowy
Dacia,Duster,2023,97 900 PLN,14 000 km,Benzyna,Automatyczna,SUV,1 332 cm3,150 KM,5,Zielony
Dacia,Duster,2012,22 000 PLN,190 000 km,Benzyna,Manualna,SUV,1 598 cm3,105 KM,5,Czarny
Dacia,Duster,2023,94 900 PLN,943 km,Benzyna+LPG,Manualna,SUV,999 cm3,100 KM,5,Czarny
Dacia,Sandero,2017,35 600 PLN,102 000 km,Benzyna,Manualna,Kompakt,898 cm3,90 KM,5,Brązowy
Dacia,Sandero Stepway,2024,76 900 PLN,178 km,Benzyna+LPG,Manualna,Kompakt,999 cm3,90 KM,5,Pomarańczowy
Dacia,Dokker,2016,32 900 PLN,163 000 km,Benzyna+LPG,Manualna,Kombi,1 598 cm3,102 KM,5,Błękitny
Dacia,Spring,2024,26 900 PLN,5 300 km,Elektryczny,Automatyczna,SUV,,45 KM,5,Biały
Dacia,Jogger,2022,77 900 PLN,21 700 km,Benzyna,Manualna,Kombi,999 cm3,110 KM,5,Brązowy
