Marka,Model,Rok produkcji,Cena,Przebieg,Rodzaj paliwa,Skrzynia biegów,Typ nadwozia,Pojemność skokowa,Moc,Liczba drzwi,Kolor
Peugeot,2008,2022,85 000 PLN,28 500 km,Diesel,Manualna,SUV,1 499 cm3,110 KM,5,Biały
Peugeot,2008,2013,35 500 PLN,126 000 km,Benzyna,Manualna,SUV,1 598 cm3,120 KM,5,Brązowy
Peugeot,508,2011,22 900 PLN,246 816 km,Diesel,Automatyczna,Sedan,1 560 cm3,112 KM,4,Granatowy
Peugeot,Expert,2017,61 377 PLN,215 274 km,Diesel,Manualna,Minivan,1 997 cm3,149 KM,5,Czarny
Peugeot,2008,2017,37 900 PLN,105 000 km,Benzyna,Manualna,SUV,1 199 cm3,114 KM,5,Szary
Peugeot,308,2018,44 500 PLN,93 000 km,Diesel,Manualna,Kompakt,1 499 cm3,102 KM,5,Srebrny
Peugeot,308,2009,12 900 PLN,223 700 km,Diesel,Automatyczna,Auta miejskie,1 560 cm3,109 KM,3,Czarny
Peugeot,408,2023,159 900 PLN,3 500 km,Hybryda,Automatyczna,SUV,1 598 cm3,180 KM,5,Niebieski
Peugeot,508,2012,28 950 PLN,279 000 km,Diesel,Manualna,Kombi,1 997 cm3,140 KM,5,Srebrny
Peugeot,301,2016,25 500 PLN,68 136 km,Benzyna,Manualna,Sedan,1 199 cm3,82 KM,4,Srebrny
Peugeot,2008,2020,72 900 PLN,67 000 km,Benzyna,Manualna,SUV,1 199 cm3,130 KM,5,Biały
Peugeot,308,2015,33 000 PLN,256 220 km,Diesel,Automatyczna,Kombi,1 997 cm3,150 KM,5,Czarny
Peugeot,208,2024,93 000 PLN,1 km,Benzyna,Automatyczna,Auta miejskie,1 199 cm3,100 KM,5,Szary
Peugeot,3008,2017,69 800 PLN,155 000 km,Diesel,Automatyczna,SUV,1 560 cm3,120 KM,5,Złoty
Peugeot,Bipper,2012,11 800 PLN,265 000 km,Diesel,Manualna,Kombi,1 248 cm3,75 KM,4,Biały
Peugeot,3008,2019,89 900 PLN,171 300 km,Diesel,Automatyczna,SUV,1 997 cm3,180 KM,5,Szary
Peugeot,2008,2015,34 700 PLN,90 000 km,Benzyna,Manualna,SUV,1 199 cm3,130 KM,5,Inny kolor
Peugeot,RCZ,2010,29 900 PLN,138 000 km,Benzyna,Manualna,Coupe,1 598 cm3,156 KM,2,Szary
Peugeot,3008,2016,80 000 PLN,139 700 km,Diesel,Automatyczna,SUV,1 997 cm3,180 KM,5,Czarny
Peugeot,308,2014,19 900 PLN,192 000 km,Diesel,Manualna,Kompakt,1 560 cm3,92 KM,5,Czarny
Peugeot,301,2015,22 600 PLN,151 000 km,Benzyna,Manualna,Sedan,1 199 cm3,82 KM,4,Brązowy
Peugeot,5008,2015,38 904,206 000 km,Diesel,Manualna,Minivan,1 997 cm3,150 KM,5,Szary
Peugeot,208,2019,15 500 PLN,119 952 km,Diesel,Manualna,Auta miejskie,1 499 cm3,102 KM,5,Czerwony
Peugeot,308,2022,104 900 PLN,48 440 km,Diesel,Automatyczna,Kombi,1 499 cm3,130 KM,5,Inny kolor
Peugeot,308,2018,43 900 PLN,70 000 km,Benzyna,Manualna,Kompakt,1 200 cm3,130 KM,5,Granatowy
Peugeot,208,2024,94 500 PLN,1 km,Hybryda,Automatyczna,Auta miejskie,1 199 cm3,100 KM,5,Żółty
