Marka,Model,Rok produkcji,Cena,Przebieg,Rodzaj paliwa,Skrzynia biegów,Typ nadwozia,Pojemność skokowa,Moc,Liczba drzwi,Kolor
Suzuki,Grand Vitara,2008,27 000 PLN,174 675 km,Benzyna,Manualna,SUV,1 586 cm3,106 KM,3,Złoty
Suzuki,Vitara,2024,105 900 PLN,4 km,Benzyna,Automatyczna,SUV,1 462 cm3,102 KM,5,Beżowy
Suzuki,Vitara,2024,105 900 PLN,4 km,Benzyna,Automatyczna,SUV,1 462 cm3,102 KM,5,Niebieski
Suzuki,Vitara,2024,105 900 PLN,4 km,Benzyna,Automatyczna,SUV,1 462 cm3,102 KM,5,Złoty
Suzuki,SX4 S-Cross,2024,117 900 PLN,150 km,Benzyna,Automatyczna,SUV,1 462 cm3,102 KM,5,Srebrny
Suzuki,SX4,2009,21 900 PLN,145 360 km,Benzyna,Manualna,SUV,1 586 cm3,120 KM,5,Srebrny
Suzuki,Jimny,2008,49 900 PLN,34 800 km,Benzyna,Automatyczna,SUV,1 328 cm3,85 KM,3,Złoty
Suzuki,SX4,2008,19 900 PLN,216 000 km,Benzyna,Manualna,Kompakt,1 586 cm3,107 KM,5,Pomarańczowy
Suzuki,SX4 S-Cross,2014,41 500 PLN,158 000 km,Benzyna,Manualna,SUV,1 586 cm3,120 KM,5,Biały
Suzuki,Jimny,2008,29 900 PLN,89 000 km,Benzyna,Manualna,SUV,1 328 cm3,85 KM,3,Srebrny
Suzuki,Vitara,2022,76 800 PLN,13 000 km,Benzyna,Manualna,SUV,1 373 cm3,140 KM,5,Czerwony
Suzuki,Swift,2008,8 000 PLN,222 978 km,Benzyna,Manualna,Kompakt,1 328 cm3,92 KM,5,Srebrny
Suzuki,SX4,2010,20 900 PLN,148 500 km,Benzyna,Manualna,Auta małe,1 586 cm3,120 KM,5,Srebrny
Suzuki,Vitara,2022,89 900 PLN,18 103 km,Hybryda,Manualna,SUV,1 373 cm3,129 KM,5,Inny kolor
Suzuki,SX4,2009,22 900 PLN,118 530 km,Benzyna,Manualna,SUV,1 586 cm3,107 KM,5,Szary
Suzuki,Swift,2024,73 400 PLN,5 km,Hybryda,Manualna,Kompakt,1 197 cm3,83 KM,5,Granatowy
Suzuki,SX4 S-Cross,2023,99 900 PLN,14 851 km,Hybryda,Manualna,SUV,1 373 cm3,129 KM,5,Srebrny
Suzuki,Vitara,2023,88 900 PLN,4 320 km,Hybryda,Automatyczna,SUV,1 462 cm3,102 KM,5,Szary
Suzuki,Jimny,2011,44 900 PLN,105 000 km,Benzyna,Manualna,Auta małe,1 328 cm3,85 KM,3,Zielony
Suzuki,Jimny,2016,23 900 PLN,93 162 km,Benzyna,Manualna,SUV,1 328 cm3,85 KM,3,Zielony
Suzuki,Jimny,2008,15 900 PLN,208 215 km,Diesel,Manualna,SUV,1 461 cm3,86 KM,3,Złoty
