Marka,Model,Rok produkcji,Cena,Przebieg,Rodzaj paliwa,Skrzynia biegów,Typ nadwozia,Pojemność skokowa,Moc,Liczba drzwi,Kolor
Mercedes-Benz,GL,2015,129 900 PLN,57 500 km,Benzyna,Automatyczna,SUV,2 996 cm3,333 KM,5,Biały
Mercedes-Benz,Klasa E,2018,109 900 PLN,145 000 km,Diesel,Automatyczna,Kombi,1 950 cm3,194 KM,5,Szary
Mercedes-Benz,Klasa G,2011,359 900 PLN,13 000 km,Benzyna,Automatyczna,SUV,5 439 cm3,507 KM,5,Czarny
Mercedes-Benz,Klasa C,2019,104 900 PLN,118 509 km,Diesel,Automatyczna,Sedan,1 950 cm3,194 KM,5,Biały
Mercedes-Benz,Klasa S,2019,319 000 PLN,97 569 km,Benzyna,Automatyczna,Coupe,2 996 cm3,367 KM,2,Czarny
Mercedes-Benz,Klasa S,2001,32 000 PLN,125 000 km,Benzyna,Automatyczna,Sedan,3 199 cm3,224 KM,4,Srebrny
Mercedes-Benz,Klasa A,2015,61 900 PLN,153 329 km,Benzyna,Automatyczna,Kompakt,1 595 cm3,156 KM,5,Czarny
Mercedes-Benz,Klasa S,2013,185 000 PLN,155 857 km,Benzyna,Automatyczna,Sedan,5 461 cm3,585 KM,4,Czarny
Mercedes-Benz,ML,2008,47 500 PLN,360 000 km,Diesel,Automatyczna,SUV,2 987 cm3,224 KM,5,Czarny
Mercedes-Benz,GLS,2022,859 900 PLN,30 177 km,Benzyna,Automatyczna,SUV,3 982 cm3,580 KM,5,Inny kolor
Mercedes-Benz,GLE,2024,415 900 PLN,1 km,Diesel,Automatyczna,SUV,1 993 cm3,269 KM,5,Czarny
Mercedes-Benz,Klasa C,2022,174 000 PLN,7 000 km,Diesel,Automatyczna,Sedan,1 950 cm3,245 KM,5,Beżowy
Mercedes-Benz,Klasa E,2018,112 500 PLN,262 500 km,Diesel,Automatyczna,Sedan,1 950 cm3,150 KM,4,Czarny
Mercedes-Benz,Klasa E,2024,322 000 PLN,1 km,Diesel,Automatyczna,Sedan,1 993 cm3,197 KM,4,Srebrny
Mercedes-Benz,Klasa G,2011,329 900 PLN,19 000 km,Benzyna,Automatyczna,SUV,5 439 cm3,507 KM,5,Biały
Mercedes-Benz,Klasa B,2007,17 400 PLN,202 000 km,Diesel,Automatyczna,Auta miejskie,1 991 cm3,109 KM,5,Srebrny
Mercedes-Benz,Klasa E,2003,20 900 PLN,302 123 km,Benzyna+LPG,Automatyczna,Sedan,1 796 cm3,163 KM,5,Srebrny
Mercedes-Benz,CLA,2023,199 900 PLN,13 500 km,Benzyna,Automatyczna,Sedan,1 332 cm3,163 KM,5,Czarny
Mercedes-Benz,GLC,2023,297 900 PLN,11 100 km,Benzyna,Automatyczna,SUV,1 999 cm3,204 KM,5,Czarny
Mercedes-Benz,Klasa E,2017,169 500 PLN,113 000 km,Benzyna,Automatyczna,Kombi,3 498 cm3,333 KM,4,Granatowy
Mercedes-Benz,CLA,2016,89 000 PLN,102 551 km,Benzyna,Automatyczna,Sedan,1 991 cm3,211 KM,4,Czerwony
Mercedes-Benz,Klasa B,2008,19 000 PLN,210 500 km,Diesel,Automatyczna,Kompakt,1 796 cm3,136 KM,5,Błękitny
Mercedes-Benz,Klasa C,1995,70 000 PLN,240 000 km,Benzyna,Automatyczna,Sedan,3 606 cm3,280 KM,4,Czarny
Mercedes-Benz,SL,1999,160 000 PLN,69 100 km,Benzyna,Automatyczna,Kabriolet,3 199 cm3,224 KM,2,Czarny
Mercedes-Benz,Klasa E,2024,261 563 PLN,1 km,Hybryda,Automatyczna,Sedan,1 999 cm3,204 KM,4,Czarny
Mercedes-Benz,Klasa C,2016,89 000 PLN,137 000 km,Benzyna,Automatyczna,Sedan,1 991 cm3,184 KM,5,Szary
