Marka,Model,Rok produkcji,Cena,Przebieg,Rodzaj paliwa,Skrzynia biegów,Typ nadwozia,Pojemność skokowa,Moc,Liczba drzwi,Kolor
Lexus,RX,2021,184 000 PLN,24 650 km,Benzyna,Automatyczna,SUV,3 456 cm3,263 KM,5,Szary
Lexus,RX,2006,38 900 PLN,206 251 km,Hybryda,Automatyczna,SUV,3 311 cm3,211 KM,5,Srebrny
Lexus,IS,2010,40 000 PLN,141 000 km,Benzyna,Automatyczna,Sedan,2 500 cm3,208 KM,4,Biały
Lexus,NX,2023,279 900 PLN,18 864 km,Hybryda Plug-in,Automatyczna,SUV,2 487 cm3,309 KM,5,Szary
Lexus,RX,2006,31 900 PLN,260 000 km,Hybryda,Automatyczna,SUV,3 311 cm3,211 KM,5,Szary
Lexus,IS,2016,44 900 PLN,133 017 km,Benzyna,Automatyczna,Sedan,1 998 cm3,245 KM,4,Szary
Lexus,RX,2022,334 900 PLN,16 751 km,Hybryda,Automatyczna,SUV,2 393 cm3,371 KM,5,Niebieski
Lexus,RX,2019,144 900 PLN,143 290 km,Benzyna,Automatyczna,SUV,1 998 cm3,238 KM,5,Srebrny
Lexus,RZ,2023,265 800 PLN,5 737 km,Elektryczny,Automatyczna,Kompakt,,313 KM,5,Niebieski
Lexus,IS,2016,64 000 PLN,135 000 km,Benzyna,Automatyczna,Sedan,1 998 cm3,245 KM,5,Biały
Lexus,NX,2023,210 000 PLN,26 450 km,Hybryda,Automatyczna,SUV,2 487 cm3,190 KM,5,Szary
Lexus,NX,2024,341 511 PLN,1 km,Hybryda,Automatyczna,SUV,2 487 cm3,185 KM,5,Szary
Lexus,RC,2015,199 900 PLN,115 331 km,Benzyna,Automatyczna,Coupe,4 969 cm3,477 KM,2,Czerwony
Lexus,CT,2017,39 000 PLN,133 022 km,Benzyna,Automatyczna,Kompakt,1 798 cm3,99 KM,4,Czarny
Lexus,UX,2022,126 000 PLN,16 500 km,Benzyna,Automatyczna,SUV,1 987 cm3,171 KM,5,Czerwony
Lexus,IS,2009,125 000 PLN,200 040 km,Benzyna,Automatyczna,Sedan,4 968 cm3,423 KM,4,Szary
Lexus,SC,2003,55 000 PLN,220 000 km,Benzyna,Automatyczna,Coupe,4 293 cm3,285 KM,3,Srebrny
Lexus,RX,2014,25 900 PLN,109 329 km,Hybryda,Automatyczna,SUV,3 456 cm3,250 KM,5,Niebieski
Lexus,IS,2005,35 200 PLN,95 000 km,Benzyna,Automatyczna,Sedan,2 500 cm3,208 KM,4,Granatowy
Lexus,NX,2017,98 900 PLN,131 100 km,Hybryda,Automatyczna,SUV,2 500 cm3,197 KM,5,Srebrny
Lexus,RX,2013,89 500 PLN,150 000 km,Hybryda,Automatyczna,SUV,3 456 cm3,249 KM,5,Szary
